fecha,location,parameter,so2,unit,country,city,date.utc,lat,lon
2022-06-09 04:00:00,Las Gaviotas,so2,20.33,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 05:00:00+00:00,-32.915458,-71.48148
2022-06-09 04:00:00,Concón,so2,16.35,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 05:00:00+00:00,-32.924568,-71.515399
2022-06-09 04:00:00,Junta de Vecinos,so2,21.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 05:00:00+00:00,-32.935167,-71.52577
2022-06-09 04:00:00,Colmo,so2,7.7,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 05:00:00+00:00,-32.929552,-71.440571
2022-06-09 04:00:00,Concón,pm25,26.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 05:00:00+00:00,-32.924568,-71.515399
2022-06-09 03:00:00,Concón,pm10,40.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 04:00:00+00:00,-32.924568,-71.515399
2022-06-09 03:00:00,Concón,so2,16.22,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 04:00:00+00:00,-32.924568,-71.515399
2022-06-09 03:00:00,Junta de Vecinos,so2,21.16,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 04:00:00+00:00,-32.935167,-71.52577
2022-06-09 03:00:00,Concón,pm25,26.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 04:00:00+00:00,-32.924568,-71.515399
2022-06-09 03:00:00,Concón MMA,pm25,29.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 04:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 03:00:00,Colmo,so2,209.6,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 04:00:00+00:00,-32.929552,-71.440571
2022-06-09 03:00:00,Las Gaviotas,so2,20.02,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 04:00:00+00:00,-32.915458,-71.48148
2022-06-09 02:00:00,Concón,so2,16.31,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 03:00:00+00:00,-32.924568,-71.515399
2022-06-09 02:00:00,Las Gaviotas,so2,19.87,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 03:00:00+00:00,-32.915458,-71.48148
2022-06-09 02:00:00,Colmo,so2,182.25,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 03:00:00+00:00,-32.929552,-71.440571
2022-06-09 02:00:00,Concón MMA,pm25,30.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 03:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 02:00:00,Concón,pm25,27.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 03:00:00+00:00,-32.924568,-71.515399
2022-06-09 02:00:00,Junta de Vecinos,so2,20.91,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 03:00:00+00:00,-32.935167,-71.52577
2022-06-09 02:00:00,Concón,pm10,41.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 03:00:00+00:00,-32.924568,-71.515399
2022-06-09 01:00:00,Junta de Vecinos,so2,20.86,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 02:00:00+00:00,-32.935167,-71.52577
2022-06-09 01:00:00,Concón MMA,pm25,31.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 02:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 01:00:00,Concón,pm10,43.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 02:00:00+00:00,-32.924568,-71.515399
2022-06-09 01:00:00,Concón,pm25,27.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 02:00:00+00:00,-32.924568,-71.515399
2022-06-09 01:00:00,Concón,so2,16.4,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 02:00:00+00:00,-32.924568,-71.515399
2022-06-09 01:00:00,Colmo,so2,7.9,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 02:00:00+00:00,-32.929552,-71.440571
2022-06-09 01:00:00,Las Gaviotas,so2,19.98,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 02:00:00+00:00,-32.915458,-71.48148
2022-06-09 00:00:00,Junta de Vecinos,so2,20.67,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 01:00:00+00:00,-32.935167,-71.52577
2022-06-09 00:00:00,Concón,so2,16.55,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 01:00:00+00:00,-32.924568,-71.515399
2022-06-09 00:00:00,Concón,pm25,27.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 01:00:00+00:00,-32.924568,-71.515399
2022-06-09 00:00:00,Concón,pm10,45.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 01:00:00+00:00,-32.924568,-71.515399
2022-06-09 00:00:00,Las Gaviotas,so2,20.15,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 01:00:00+00:00,-32.915458,-71.48148
2022-06-09 00:00:00,Concón MMA,pm25,31.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 01:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 00:00:00,Colmo,so2,7.9,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 01:00:00+00:00,-32.929552,-71.440571
2022-06-08 23:00:00,Concón,pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 00:00:00+00:00,-32.924568,-71.515399
2022-06-08 23:00:00,Concón MMA,pm25,32.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 00:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-08 23:00:00,Concón,pm10,46.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 00:00:00+00:00,-32.924568,-71.515399
2022-06-08 23:00:00,Junta de Vecinos,so2,20.97,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 00:00:00+00:00,-32.935167,-71.52577
2022-06-08 23:00:00,Las Gaviotas,so2,20.44,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 00:00:00+00:00,-32.915458,-71.48148
2022-06-08 23:00:00,Concón,so2,16.81,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 00:00:00+00:00,-32.924568,-71.515399
2022-06-08 23:00:00,Colmo,so2,28.3,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 00:00:00+00:00,-32.929552,-71.440571
2022-06-08 22:00:00,Concón,so2,16.84,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 23:00:00+00:00,-32.924568,-71.515399
2022-06-08 22:00:00,Concón,pm10,47.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 23:00:00+00:00,-32.924568,-71.515399
2022-06-08 22:00:00,Junta de Vecinos,so2,21.17,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 23:00:00+00:00,-32.935167,-71.52577
2022-06-08 22:00:00,Las Gaviotas,so2,20.1,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 23:00:00+00:00,-32.915458,-71.48148
2022-06-08 22:00:00,Concón MMA,pm25,33.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 23:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-08 22:00:00,Concón,pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 23:00:00+00:00,-32.924568,-71.515399
2022-06-08 22:00:00,Colmo,so2,29.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 23:00:00+00:00,-32.929552,-71.440571
2022-06-08 21:00:00,Las Gaviotas,so2,20.03,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 22:00:00+00:00,-32.915458,-71.48148
2022-06-08 21:00:00,Junta de Vecinos,so2,21.16,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 22:00:00+00:00,-32.935167,-71.52577
2022-06-08 21:00:00,Concón,pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 22:00:00+00:00,-32.924568,-71.515399
2022-06-08 21:00:00,Concón MMA,pm25,34.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 22:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-08 21:00:00,Concón,pm10,48.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 22:00:00+00:00,-32.924568,-71.515399
2022-06-08 21:00:00,Concón,so2,16.88,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 22:00:00+00:00,-32.924568,-71.515399
2022-06-08 21:00:00,Colmo,so2,26.54,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 22:00:00+00:00,-32.929552,-71.440571
2022-06-08 20:00:00,Colmo,so2,25.27,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 21:00:00+00:00,-32.929552,-71.440571
2022-06-08 20:00:00,Concón,pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 21:00:00+00:00,-32.924568,-71.515399
2022-06-08 20:00:00,Las Gaviotas,so2,20.18,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 21:00:00+00:00,-32.915458,-71.48148
2022-06-08 20:00:00,Junta de Vecinos,so2,20.8,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 21:00:00+00:00,-32.935167,-71.52577
2022-06-08 20:00:00,Concón MMA,pm25,34.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 21:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-08 20:00:00,Concón,so2,16.96,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 21:00:00+00:00,-32.924568,-71.515399
2022-06-08 20:00:00,Concón,pm10,50.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 21:00:00+00:00,-32.924568,-71.515399
2022-06-08 19:00:00,Concón,so2,17.2,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-08 20:00:00+00:00,-32.924568,-71.515399
